name,mae,rmse,mape_percent,r2,mean_true,mae_over_mean,rmse_over_mean,wape_percent
grid0.01_top30_in24_h1,5.486502170562744,8.8778715133667,40.540470123291016,0.8489637754761691,21.04500033609795,0.2607033539054826,0.42185181143184464,26.070334916368616
grid0.02_top30_in24_h1,5.954952716827393,11.440784454345703,44.2626838684082,0.9321419406332001,27.117727707823118,0.21959630176201914,0.4218931828512012,21.959631806220113
grid0.005_top30_in24_h1,3.405699491500854,5.339514255523682,49.7135124206543,0.749241402436007,10.123787980747945,0.33640565151871554,0.5274225680819916,33.64056437780141
grid0.01_top60_in24_h1,3.819810390472412,7.168295383453369,50.06775665283203,0.849597487078497,12.710530472325557,0.30052328648196286,0.5639650838382229,30.052327095366525
grid0.005_top60_in24_h1,2.932661533355713,4.64356803894043,54.257423400878906,0.7168221102815391,8.064166739023094,0.36366578572394204,0.5758273841821578,36.36657803587255
grid0.02_top60_in24_h1,3.721666097640991,9.068946838378906,50.9674072265625,0.92723910181248,14.335075973714844,0.25961955865913316,0.6326403051513613,25.961956510164324
grid0.005_top100_in24_h1,2.485294103622436,4.029075145721435,56.82046890258789,0.7076556596948861,6.205136405576359,0.4005220741624602,0.6493129050476043,40.05220338561081
grid0.01_top100_in24_h1,2.7184925079345703,5.564630508422852,52.623207092285156,0.869171563456782,8.20318191890283,0.3313948824748442,0.6783502503583533,33.13948771880231
grid0.02_top100_in24_h1,2.389341831207275,6.820269584655762,42.437171936035156,0.9358594016866341,8.75186376676031,0.2730094863087364,0.7792933901187119,27.300948218121302
